OrderID,OrderDate,Region,City,Store,SalesChannel,CustomerID,Model,Variant,Color,StorageGB,WarrantyMonths,Serial,PaymentMethod,ListPrice,DiscountPct,DiscountAmount,FinalUnitPrice,Quantity,TotalAmount,SalesRep
ORD-00789,2025-03-11 17:19,North America,,Reliance Digital,Retail,CUST-936608,iPhone 16 Pro,1024GB/Starlight,Starlight,1024,24,678231686207PUS,Debit Card,1593.55,4.96,79.09,1514.46,1,1514.46,S. Singh
ORD-00930,2025-03-16 19:48,Middle East,,Apple Store,Enterprise,CUST-862344,iPhone 14 Pro Max,1024GB/Pink,Pink,1024,24,761150027768VHU,EMI,1593.55,8.47,135.03,1458.52,2,2917.04,R. Sharma
ORD-00602,2025-03-17 02:52,Middle East,,Target,Retail,CUST-541102,iPhone 16 Plus,512GB/Starlight,Starlight,512,12,216894606033VHA,Wallet,1168.7,2.22,25.94,1142.76,1,1142.76,D. Johnson
ORD-00740,2025-03-18 04:03,North America,,eBay Store,Retail,CUST-654722,iPhone 16,256GB/White,White,256,12,704156923298SQM,EMI,918.85,0.68,6.25,912.6,1,912.6,V. Gupta
ORD-00575,2025-03-18 10:36,Oceania,,Croma,Online,CUST-275622,iPhone 15 Pro Max,256GB/White,White,256,24,869788834725YJY,Net Banking,1378.85,3.32,45.71,1333.14,3,3999.42,L. Chen
ORD-00796,2025-03-19 22:16,North America,,Apple Store,Online,CUST-241244,iPhone 16 Pro,1024GB/Blue,Blue,1024,12,981630547516HPG,UPI,1593.55,3.73,59.49,1534.06,3,4602.18,E. Brown
ORD-00923,2025-03-21 05:59,India,Ahmedabad,Noon,Enterprise,CUST-259651,iPhone 15 Pro,512GB/Pink,Pink,512,12,839011926504FWX,Cash,1298.7,3.35,43.54,1255.16,2,2510.32,E. Brown
ORD-00836,2025-03-23 12:33,North America,,Noon,Online,CUST-533292,iPad Pro 11,512GB/Black,Black,512,12,387740039478JDY,EMI,1298.7,5.95,77.3,1221.4,2,2442.8,K. Davis
ORD-00123,2025-03-24 03:45,Latin America,,Flipkart Online,Online,CUST-194326,iPhone SE (3rd Gen),64GB/Red,Red,64,12,459318627253ZHF,Credit Card,429.0,5.6,24.01,404.99,1,404.99,H. Martin
ORD-00441,2025-03-26 10:01,Europe,,Amazon Online,Carrier,CUST-200591,iPad Pro 11,512GB/Midnight,Midnight,512,24,453922641592DKJ,Debit Card,1298.7,1.04,13.52,1285.18,2,2570.36,R. Sharma
ORD-00010,2025-03-26 12:25,North America,,JD Central,Retail,CUST-208566,iPad Pro 11,512GB/Blue,Blue,512,12,760313721590DAU,Debit Card,1298.7,0.77,10.0,1288.7,1,1288.7,H. Martin
ORD-00023,2025-03-26 15:10,North America,,Best Buy,Retail,CUST-800273,iPhone 14 Plus,512GB/Titanium,Titanium,512,24,326865635515ALT,Cash,1038.7,5.74,59.67,979.03,1,979.03,V. Gupta
ORD-00957,2025-03-26 17:20,North America,,eBay Store,Authorized Reseller,CUST-662149,iPhone 16 Plus,512GB/Midnight,Midnight,512,12,059418315663CKQ,Debit Card,1168.7,1.16,13.56,1155.14,3,3465.42,S. Singh
ORD-00959,2025-03-29 06:49,North America,,Reliance Digital,Enterprise,CUST-187722,iPhone 14 Pro Max,128GB/Red,Red,128,12,175123788253HPB,EMI,1099.0,4.07,44.71,1054.29,1,1054.29,M. Das
ORD-00864,2025-03-29 16:11,Europe,,eBay Store,Authorized Reseller,CUST-251168,iPhone 14 Pro,512GB/Green,Green,512,12,163150461638SYP,Cash,1298.7,6.57,85.29,1213.41,1,1213.41,M. Das
ORD-00138,2025-03-31 07:53,India,Hyderabad,eBay Store,Enterprise,CUST-451359,iPhone 15 Plus,256GB/Black,Black,256,12,695680582536XWA,UPI,1033.85,7.88,81.44,952.41,1,952.41,R. Sharma
ORD-00099,2025-03-31 16:14,India,Bengaluru,Flipkart Online,Retail,CUST-940420,iPhone 15 Pro,1024GB/Starlight,Starlight,1024,12,673221378325XWP,Credit Card,1448.55,5.64,81.67,1366.88,2,2733.76,L. Chen
ORD-00014,2025-03-31 23:51,Middle East,,Jumia,Authorized Reseller,CUST-337753,iPhone 14,256GB/Space Black,Space Black,256,24,387500474395QZM,Credit Card,803.85,1.93,15.49,788.36,1,788.36,M. Das
ORD-00329,2025-04-02 13:39,India,Pune,Walmart,Online,CUST-412709,iPhone 16 Pro Max,256GB/Black,Black,256,24,280256599352TTN,Debit Card,1493.85,3.01,44.97,1448.88,2,2897.76,A. Kumar
ORD-00377,2025-04-03 00:10,South East Asia,,Apple Store,Retail,CUST-794661,iPhone 16 Pro Max,1024GB/Titanium,Titanium,1024,24,387564327250ANH,Credit Card,1883.55,6.02,113.45,1770.1,1,1770.1,L. Chen
ORD-00176,2025-04-05 01:13,Latin America,,Croma,Online,CUST-618394,iPhone 14 Pro Max,256GB/Blue,Blue,256,12,672499123227WNC,UPI,1263.85,3.2,40.41,1223.44,1,1223.44,M. Das
ORD-00830,2025-04-06 10:20,Europe,,Apple Store,Online,CUST-136371,iPhone 16,128GB/Blue,Blue,128,24,133765213854GLE,EMI,799.0,6.05,48.33,750.67,1,750.67,V. Gupta
ORD-00236,2025-04-06 17:13,Africa,,Lazada,Authorized Reseller,CUST-233288,iPhone 14 Plus,512GB/Space Black,Space Black,512,12,388310107933CFE,Credit Card,1038.7,6.65,69.03,969.67,3,2909.01,I. Wilson
ORD-00475,2025-04-06 21:55,Middle East,,Reliance Digital,Retail,CUST-473391,iPhone 15 Pro,1024GB/Starlight,Starlight,1024,24,889574214136BBS,EMI,1448.55,2.53,36.58,1411.97,2,2823.94,S. Singh
ORD-00682,2025-04-07 13:00,East Asia,,Jumia,Online,CUST-220536,iPhone 14 Pro Max,128GB/Blue,Blue,128,12,207777401070RLY,Credit Card,1099.0,6.47,71.08,1027.92,2,2055.84,A. Kumar
ORD-00068,2025-04-08 19:54,East Asia,,JD Central,Online,CUST-305639,iPad Pro 13,1024GB/Pink,Pink,1024,24,729306826512HZG,Net Banking,1883.55,8.65,162.84,1720.71,1,1720.71,D. Johnson
ORD-00981,2025-04-09 17:22,South East Asia,,Noon,Online,CUST-521581,iPhone 16 Plus,512GB/Titanium,Titanium,512,12,978258003968NBZ,Debit Card,1168.7,5.15,60.21,1108.49,1,1108.49,J. Park
ORD-00226,2025-04-11 23:28,Europe,,Amazon Online,Retail,CUST-313762,iPhone 15 Pro,1024GB/Pink,Pink,1024,24,302610219720ZTZ,Credit Card,1448.55,6.13,88.85,1359.7,3,4079.1,F. Garcia
ORD-00394,2025-04-14 06:42,Latin America,,Reliance Digital,Retail,CUST-151488,iPhone 14 Pro Max,512GB/Blue,Blue,512,24,837938811560AJW,UPI,1428.7,2.2,31.46,1397.24,2,2794.48,M. Das
ORD-00058,2025-04-15 02:41,Africa,,Best Buy,Carrier,CUST-135508,iPhone 14 Pro,512GB/Titanium,Titanium,512,24,788526114913DPR,UPI,1298.7,6.61,85.85,1212.85,1,1212.85,E. Brown
ORD-00064,2025-04-15 03:50,Africa,,Noon,Retail,CUST-514498,iPhone 15 Pro,256GB/Titanium,Titanium,256,24,828126464460KZU,EMI,1148.85,5.42,62.26,1086.59,1,1086.59,E. Brown
ORD-00096,2025-04-18 16:43,East Asia,,Noon,Online,CUST-793216,iPhone SE (3rd Gen),128GB/Starlight,Starlight,128,24,250671048323SMD,Cash,493.35,4.66,22.99,470.36,1,470.36,K. Davis
ORD-00326,2025-04-19 11:39,Latin America,,Walmart,Online,CUST-557159,iPhone 15 Plus,512GB/Midnight,Midnight,512,12,442371239518KFP,Credit Card,1168.7,7.39,86.36,1082.34,1,1082.34,A. Kumar
ORD-00678,2025-04-19 12:23,North America,,Jumia,Retail,CUST-460891,iPhone 15 Pro Max,256GB/Titanium,Titanium,256,12,397527858526TQJ,Credit Card,1378.85,6.14,84.67,1294.18,1,1294.18,S. Singh
ORD-00590,2025-04-21 07:15,India,Visakhapatnam,Apple Store,Online,CUST-433691,iPhone 14,128GB/Titanium,Titanium,128,24,054034436200THB,Credit Card,699.0,5.96,41.63,657.37,3,1972.11,H. Martin
ORD-00276,2025-04-24 17:01,Europe,,Lazada,Carrier,CUST-457263,iPhone 16 Plus,512GB/Pink,Pink,512,12,385503518210LPW,Wallet,1168.7,2.48,28.98,1139.72,1,1139.72,J. Park
ORD-00725,2025-04-26 12:35,East Asia,,Walmart,Retail,CUST-175534,iPhone 16,128GB/Red,Red,128,12,203990899044APU,Net Banking,799.0,0.64,5.1,793.9,1,793.9,L. Chen
ORD-00589,2025-04-28 12:58,India,Chennai,Jumia,Carrier,CUST-627162,iPhone 15 Pro,128GB/White,White,128,12,525200355277EYW,Credit Card,999.0,4.52,45.14,953.86,2,1907.72,M. Das
ORD-00043,2025-04-29 10:18,East Asia,,Jumia,Authorized Reseller,CUST-412236,iPhone 14 Plus,128GB/White,White,128,12,446347861221GSR,Credit Card,799.0,4.78,38.16,760.84,2,1521.68,F. Garcia
ORD-00234,2025-04-30 18:53,Europe,,JD Central,Retail,CUST-470012,iPhone 15 Pro Max,128GB/Green,Green,128,12,152521507424DDH,Credit Card,1199.0,4.92,59.01,1139.99,1,1139.99,J. Park
ORD-00707,2025-05-01 02:22,Oceania,,Jumia,Online,CUST-739474,iPhone 15 Pro,128GB/Black,Black,128,12,937904918016PEY,EMI,999.0,6.56,65.55,933.45,2,1866.9,E. Brown
ORD-00350,2025-05-01 11:57,India,Visakhapatnam,Jumia,Online,CUST-844617,iPhone 16 Pro Max,256GB/Titanium,Titanium,256,12,982093231314UZS,Cash,1493.85,5.91,88.33,1405.52,1,1405.52,A. Kumar
ORD-00732,2025-05-02 19:13,Africa,,Noon,Carrier,CUST-471266,iPhone SE (3rd Gen),64GB/Titanium,Titanium,64,12,125447201314NSG,UPI,429.0,1.05,4.51,424.49,2,848.98,R. Sharma
ORD-00889,2025-05-02 22:52,Oceania,,Walmart,Retail,CUST-377767,iPad Pro 11,256GB/Green,Green,256,12,232455867522NHB,Credit Card,1148.85,4.85,55.71,1093.14,2,2186.28,H. Martin
ORD-00773,2025-05-03 03:24,South East Asia,,Reliance Digital,Retail,CUST-572303,iPhone 16 Plus,512GB/Space Black,Space Black,512,24,039460382980VVF,Debit Card,1168.7,1.06,12.44,1156.26,2,2312.52,P. Nair
ORD-00721,2025-05-03 15:33,Europe,,Walmart,Online,CUST-675828,iPhone 14,256GB/Green,Green,256,24,960878895123ECC,EMI,803.85,6.67,53.62,750.23,1,750.23,V. Gupta
ORD-00498,2025-05-05 03:50,Latin America,,Lazada,Online,CUST-861061,iPhone 15 Pro Max,128GB/Blue,Blue,128,24,711406188363DXL,Credit Card,1199.0,5.59,66.99,1132.01,1,1132.01,P. Nair
ORD-00846,2025-05-05 20:38,India,Surat,Target,Retail,CUST-467593,iPhone 14 Pro Max,128GB/Black,Black,128,24,179968907703LHR,Credit Card,1099.0,2.99,32.85,1066.15,2,2132.3,P. Nair
ORD-00605,2025-05-06 14:39,Latin America,,Apple Store,Retail,CUST-230784,iPhone 14 Pro,256GB/Titanium,Titanium,256,24,319427587977HAU,UPI,1148.85,3.84,44.08,1104.77,1,1104.77,S. Singh
ORD-00482,2025-05-07 09:58,Latin America,,Reliance Digital,Retail,CUST-806495,iPhone 14 Pro,512GB/Space Black,Space Black,512,12,869492777460DQV,Cash,1298.7,5.13,66.65,1232.05,3,3696.15,M. Das
ORD-00364,2025-05-07 13:42,Europe,,Flipkart Online,Retail,CUST-726832,iPhone SE (3rd Gen),64GB/Space Black,Space Black,64,12,208441758738TNT,Net Banking,429.0,0.19,0.8,428.2,1,428.2,I. Wilson
ORD-00470,2025-05-08 18:29,Europe,,Lazada,Retail,CUST-273430,iPhone 15 Pro,512GB/White,White,512,12,051052090224KYD,Debit Card,1298.7,3.35,43.47,1255.23,3,3765.69,H. Martin
ORD-00452,2025-05-08 22:03,East Asia,,Flipkart Online,Online,CUST-630622,iPhone 15 Pro,128GB/Red,Red,128,24,179062772286ESP,Debit Card,999.0,7.08,70.76,928.24,1,928.24,A. Kumar
ORD-00050,2025-05-10 02:16,Oceania,,Jumia,Authorized Reseller,CUST-338908,iPhone 15 Pro Max,512GB/White,White,512,12,653705656304ZSC,Wallet,1558.7,2.9,45.18,1513.52,3,4540.56,V. Gupta
ORD-00054,2025-05-10 03:35,East Asia,,Reliance Digital,Retail,CUST-895664,iPhone 16,128GB/Red,Red,128,24,365461073587GLM,UPI,799.0,2.57,20.55,778.45,1,778.45,K. Davis
ORD-00966,2025-05-11 08:11,Africa,,Apple Reseller,Retail,CUST-360645,iPhone 14 Pro,256GB/White,White,256,24,178837605901MJQ,Credit Card,1148.85,6.68,76.79,1072.06,2,2144.12,H. Martin
ORD-00511,2025-05-12 16:21,India,Lucknow,Apple Reseller,Retail,CUST-492336,iPhone 14 Pro,256GB/Titanium,Titanium,256,24,696882804332UNQ,Credit Card,1148.85,3.33,38.22,1110.63,3,3331.89,S. Singh
ORD-00730,2025-05-13 00:25,India,Chennai,Apple Store,Retail,CUST-351007,iPhone 15,128GB/Black,Black,128,24,462013683164NRL,Credit Card,799.0,1.16,9.25,789.75,1,789.75,D. Johnson
ORD-00528,2025-05-16 05:03,South East Asia,,Walmart,Carrier,CUST-710317,iPad Pro 13,256GB/Blue,Blue,256,12,597020845897QWC,Credit Card,1493.85,7.91,118.23,1375.62,2,2751.24,L. Chen
ORD-00323,2025-05-18 04:38,Latin America,,Croma,Authorized Reseller,CUST-820968,iPhone 15 Pro Max,256GB/White,White,256,12,494363870105YFZ,Cash,1378.85,2.12,29.26,1349.59,2,2699.18,K. Davis
ORD-00745,2025-05-18 17:42,Africa,,Noon,Online,CUST-805228,iPhone 16 Pro,512GB/Black,Black,512,12,855779669710RNK,Cash,1428.7,7.13,101.9,1326.8,1,1326.8,P. Nair
ORD-00790,2025-05-20 06:19,North America,,Jumia,Retail,CUST-601149,iPad Pro 11,128GB/Pink,Pink,128,12,044395341121YAV,UPI,999.0,3.47,34.67,964.33,1,964.33,D. Johnson
ORD-00450,2025-05-20 06:46,Oceania,,Jumia,Enterprise,CUST-166601,iPhone 14 Pro,1024GB/Green,Green,1024,12,180920877944APU,Cash,1448.55,5.75,83.33,1365.22,2,2730.44,A. Kumar
ORD-00885,2025-05-21 00:06,Europe,,JD Central,Online,CUST-704390,iPhone 14 Plus,128GB/Pink,Pink,128,24,697833096798QMZ,Debit Card,799.0,4.86,38.85,760.15,1,760.15,P. Nair
ORD-00848,2025-05-21 18:18,Europe,,Apple Store,Online,CUST-169252,iPhone 15 Plus,256GB/Pink,Pink,256,24,969379619867DYY,UPI,1033.85,7.04,72.76,961.09,3,2883.27,V. Gupta
ORD-00900,2025-05-26 22:21,Middle East,,Jumia,Retail,CUST-496684,iPhone 16,256GB/Blue,Blue,256,24,697775389709FHP,Credit Card,918.85,2.42,22.26,896.59,3,2689.77,J. Park
ORD-00670,2025-05-29 08:47,North America,,Jumia,Retail,CUST-842220,iPad Air (M2),256GB/Blue,Blue,256,12,820259036780MDF,UPI,688.85,6.45,44.46,644.39,1,644.39,A. Kumar
ORD-00420,2025-05-31 14:56,East Asia,,Reliance Digital,Retail,CUST-679094,iPhone 14 Pro Max,128GB/Midnight,Midnight,128,12,929748040250HAW,Credit Card,1099.0,5.28,58.02,1040.98,1,1040.98,R. Sharma
ORD-00490,2025-06-02 08:15,Europe,,Target,Authorized Reseller,CUST-353387,iPhone SE (3rd Gen),128GB/Titanium,Titanium,128,24,917313133179DLP,Credit Card,493.35,6.93,34.2,459.15,3,1377.45,E. Brown
ORD-00495,2025-06-03 06:01,South East Asia,,Croma,Authorized Reseller,CUST-651531,iPhone 16 Plus,256GB/Titanium,Titanium,256,24,235653593843AHL,Debit Card,1033.85,11.95,123.58,910.27,1,910.27,R. Sharma
ORD-00755,2025-06-03 11:32,North America,,Flipkart Online,Retail,CUST-402190,iPhone 16 Pro,1024GB/Blue,Blue,1024,24,860865297417KHQ,Cash,1593.55,4.43,70.56,1522.99,3,4568.97,H. Martin
ORD-00287,2025-06-03 16:03,India,Lucknow,Reliance Digital,Enterprise,CUST-351382,iPhone 16 Plus,512GB/Titanium,Titanium,512,24,828531174772CQW,Credit Card,1168.7,13.53,158.08,1010.62,1,1010.62,P. Nair
ORD-00553,2025-06-05 00:54,East Asia,,Lazada,Enterprise,CUST-235911,iPhone 15 Pro,1024GB/Space Black,Space Black,1024,12,354949562692XTR,Credit Card,1448.55,6.26,90.69,1357.86,1,1357.86,E. Brown
ORD-00989,2025-06-05 10:08,Europe,,Noon,Retail,CUST-753919,iPhone 16 Pro,128GB/Titanium,Titanium,128,24,733688705983LLM,Debit Card,1099.0,7.89,86.66,1012.34,3,3037.02,A. Kumar
ORD-00500,2025-06-09 21:08,Africa,,Flipkart Online,Carrier,CUST-624672,iPhone 15 Plus,512GB/Titanium,Titanium,512,12,734803563734BLZ,UPI,1168.7,6.2,72.48,1096.22,2,2192.44,R. Sharma
ORD-00305,2025-06-10 04:00,North America,,Target,Online,CUST-302084,iPhone 16 Pro,256GB/Starlight,Starlight,256,12,931734868850AHZ,Credit Card,1263.85,7.22,91.22,1172.63,2,2345.26,I. Wilson
ORD-00398,2025-06-10 07:24,Europe,,Noon,Online,CUST-309579,iPhone 16 Pro Max,128GB/White,White,128,12,576688419074GEQ,Cash,1299.0,11.29,146.72,1152.28,1,1152.28,A. Kumar
ORD-00608,2025-06-10 11:03,North America,,Noon,Retail,CUST-960129,iPhone 14 Pro Max,512GB/Pink,Pink,512,24,943933508917PLA,Net Banking,1428.7,7.13,101.89,1326.81,1,1326.81,R. Sharma
ORD-00541,2025-06-10 17:32,Europe,,Apple Store,Online,CUST-571111,iPhone 15 Plus,128GB/Titanium,Titanium,128,24,105128074305AVY,Credit Card,899.0,7.13,64.13,834.87,3,2504.61,F. Garcia
ORD-00296,2025-06-11 02:37,Oceania,,Target,Retail,CUST-365654,iPhone 16 Pro Max,128GB/Titanium,Titanium,128,24,962436584109XRG,Debit Card,1299.0,8.77,113.92,1185.08,3,3555.24,D. Johnson
ORD-00558,2025-06-11 16:11,North America,,Target,Retail,CUST-113798,iPad Air (M2),256GB/Blue,Blue,256,12,670371316199QHB,Debit Card,688.85,6.08,41.9,646.95,3,1940.85,I. Wilson
ORD-00224,2025-06-12 17:16,Latin America,,Flipkart Online,Online,CUST-419781,iPhone 15 Plus,512GB/Red,Red,512,24,320385779255GQY,EMI,1168.7,13.77,160.98,1007.72,1,1007.72,I. Wilson
ORD-00082,2025-06-12 21:50,South East Asia,,Lazada,Authorized Reseller,CUST-648661,iPhone 15 Pro,128GB/Green,Green,128,24,443180243325GNL,Credit Card,999.0,7.41,74.07,924.93,2,1849.86,M. Das
ORD-00388,2025-06-13 06:54,Oceania,,Noon,Online,CUST-205615,iPhone 16 Pro Max,512GB/Space Black,Space Black,512,12,262825366421FZU,Wallet,1688.7,10.92,184.42,1504.28,1,1504.28,H. Martin
ORD-00360,2025-06-14 04:42,India,Noida,Lazada,Retail,CUST-819021,iPhone 14 Plus,128GB/Space Black,Space Black,128,24,029011530394MFY,Debit Card,799.0,7.18,57.37,741.63,2,1483.26,J. Park
ORD-00687,2025-06-16 03:29,India,Indore,Target,Online,CUST-212537,iPhone 16 Pro,1024GB/Midnight,Midnight,1024,24,255324197337DGY,Credit Card,1593.55,13.4,213.53,1380.02,1,1380.02,D. Johnson
ORD-00285,2025-06-16 15:07,Europe,,Lazada,Retail,CUST-215217,iPhone 14 Pro,256GB/Midnight,Midnight,256,24,787161772367BDG,Credit Card,1148.85,7.5,86.15,1062.7,1,1062.7,D. Johnson
ORD-00262,2025-06-17 06:50,North America,,Reliance Digital,Retail,CUST-837921,iPhone 14,128GB/Red,Red,128,12,343840901536AWZ,Credit Card,699.0,5.94,41.54,657.46,2,1314.92,A. Kumar
ORD-00579,2025-06-17 18:11,India,Chennai,Lazada,Authorized Reseller,CUST-241217,iPhone 16 Pro,128GB/Pink,Pink,128,12,137108017242MZZ,UPI,1099.0,7.96,87.5,1011.5,1,1011.5,J. Park
ORD-00798,2025-06-17 20:59,Europe,,Target,Retail,CUST-603086,iPhone 14 Pro Max,1024GB/Starlight,Starlight,1024,24,790095542784QEV,Credit Card,1593.55,7.16,114.02,1479.53,1,1479.53,E. Brown
ORD-00336,2025-06-19 17:50,India,Lucknow,Apple Reseller,Retail,CUST-703649,iPhone 15 Pro,1024GB/White,White,1024,24,077095682088ERF,Credit Card,1448.55,7.88,114.12,1334.43,1,1334.43,R. Sharma
ORD-00691,2025-06-20 16:47,India,Surat,Flipkart Online,Carrier,CUST-673670,iPhone 16 Pro Max,1024GB/Starlight,Starlight,1024,24,834863166552TQW,EMI,1883.55,8.86,166.86,1716.69,2,3433.38,H. Martin
ORD-00383,2025-06-20 19:50,North America,,Lazada,Online,CUST-394582,iPhone SE (3rd Gen),128GB/Midnight,Midnight,128,12,800434187992NYT,Cash,493.35,10.78,53.18,440.17,1,440.17,H. Martin
ORD-00535,2025-06-21 03:38,India,Visakhapatnam,Amazon Online,Retail,CUST-703945,iPhone SE (3rd Gen),128GB/Black,Black,128,12,525270321198NMR,Credit Card,493.35,3.16,15.6,477.75,2,955.5,V. Gupta
ORD-00181,2025-06-22 12:16,Oceania,,Jumia,Retail,CUST-219803,iPhone SE (3rd Gen),64GB/Black,Black,64,24,323813413847HTQ,Debit Card,429.0,10.95,46.97,382.03,1,382.03,E. Brown
ORD-00125,2025-06-22 20:06,North America,,Croma,Online,CUST-593591,iPhone 16,256GB/Starlight,Starlight,256,12,554615762732XAQ,Credit Card,918.85,11.02,101.24,817.61,1,817.61,K. Davis
ORD-00022,2025-06-24 10:04,Europe,,Apple Store,Online,CUST-803757,iPhone SE (3rd Gen),128GB/White,White,128,12,361341252427HZD,Debit Card,493.35,15.64,77.16,416.19,1,416.19,V. Gupta
ORD-00079,2025-06-27 19:59,Oceania,,Croma,Online,CUST-642724,iPhone 15 Pro Max,512GB/Space Black,Space Black,512,24,732000806232BDA,Debit Card,1558.7,12.71,198.16,1360.54,2,2721.08,E. Brown
ORD-00136,2025-06-28 03:22,North America,,Target,Retail,CUST-198467,iPhone 14,256GB/Green,Green,256,12,204177984111NET,Credit Card,803.85,10.72,86.2,717.65,3,2152.95,F. Garcia
ORD-00582,2025-06-29 09:18,Africa,,Noon,Retail,CUST-388188,iPad Pro 11,512GB/Blue,Blue,512,12,218032508544RCH,Debit Card,1298.7,6.2,80.54,1218.16,1,1218.16,E. Brown
ORD-00668,2025-06-29 14:06,Europe,,eBay Store,Retail,CUST-848427,iPhone 15,256GB/Midnight,Midnight,256,12,910543216130HPG,Cash,918.85,7.27,66.81,852.04,2,1704.08,D. Johnson
ORD-00566,2025-06-29 17:14,North America,,eBay Store,Retail,CUST-975703,iPhone 15 Pro,1024GB/Green,Green,1024,12,911809187489FVS,Debit Card,1448.55,9.1,131.78,1316.77,2,2633.54,L. Chen
ORD-00400,2025-06-29 21:58,South East Asia,,Croma,Enterprise,CUST-928124,iPhone 15 Pro,512GB/White,White,512,12,497111648065ERC,Credit Card,1298.7,14.72,191.23,1107.47,1,1107.47,V. Gupta
ORD-00434,2025-07-02 01:31,Latin America,,Lazada,Carrier,CUST-690427,iPhone 14 Pro,128GB/Titanium,Titanium,128,12,830205413374QTP,Credit Card,999.0,5.46,54.56,944.44,2,1888.88,P. Nair
ORD-00574,2025-07-02 02:10,South East Asia,,Flipkart Online,Online,CUST-958516,iPhone 14,256GB/White,White,256,12,724416014308XGQ,Credit Card,803.85,12.36,99.33,704.52,2,1409.04,H. Martin
ORD-00059,2025-07-04 05:14,Oceania,,Apple Reseller,Online,CUST-239388,iPhone 15,256GB/Pink,Pink,256,24,679381444945JZJ,UPI,918.85,9.78,89.84,829.01,1,829.01,E. Brown
ORD-00480,2025-07-05 20:05,Africa,,Target,Enterprise,CUST-566328,iPad Pro 11,1024GB/Midnight,Midnight,1024,24,887948985736CPD,Debit Card,1448.55,7.54,109.22,1339.33,2,2678.66,J. Park
ORD-00653,2025-07-06 20:58,South East Asia,,Amazon Online,Retail,CUST-124346,iPhone 16 Pro,128GB/Blue,Blue,128,12,623161481566GZP,Credit Card,1099.0,5.31,58.36,1040.64,2,2081.28,S. Singh
ORD-00422,2025-07-07 05:54,India,Delhi,Amazon Online,Retail,CUST-685659,iPhone 14 Pro,256GB/Pink,Pink,256,24,450847012068XZC,EMI,1148.85,8.17,93.9,1054.95,1,1054.95,D. Johnson
ORD-00985,2025-07-08 00:32,North America,,Flipkart Online,Authorized Reseller,CUST-620057,iPhone 15 Pro,512GB/Midnight,Midnight,512,12,149170247123QGE,EMI,1298.7,7.49,97.27,1201.43,2,2402.86,R. Sharma
ORD-00946,2025-07-08 06:27,East Asia,,Jumia,Authorized Reseller,CUST-299802,iPhone SE (3rd Gen),64GB/Red,Red,64,24,199718925124KNU,Debit Card,429.0,5.51,23.65,405.35,1,405.35,L. Chen
ORD-00005,2025-07-08 09:38,Africa,,Lazada,Retail,CUST-176756,iPhone 15 Pro Max,1024GB/Space Black,Space Black,1024,12,186252760189LLY,Debit Card,1738.55,5.55,96.49,1642.06,2,3284.12,H. Martin
ORD-00253,2025-07-09 00:02,East Asia,,Lazada,Online,CUST-658048,iPhone 15 Plus,256GB/Space Black,Space Black,256,24,945954318196YDK,Credit Card,1033.85,5.9,60.96,972.89,2,1945.78,J. Park
ORD-00521,2025-07-10 04:16,India,Visakhapatnam,Walmart,Enterprise,CUST-917408,iPhone 15 Plus,256GB/Green,Green,256,24,123837215758NFF,Debit Card,1033.85,6.85,70.87,962.98,2,1925.96,L. Chen
ORD-00616,2025-07-11 08:21,Oceania,,Jumia,Online,CUST-475260,iPhone 14 Pro,1024GB/Blue,Blue,1024,24,986476355064YXG,Debit Card,1448.55,10.87,157.47,1291.08,3,3873.24,J. Park
ORD-00788,2025-07-11 16:53,North America,,Best Buy,Retail,CUST-431034,iPhone 15 Pro Max,256GB/Green,Green,256,24,998838572723YDY,EMI,1378.85,5.96,82.23,1296.62,1,1296.62,H. Martin
ORD-00596,2025-07-15 05:58,Oceania,,Apple Reseller,Authorized Reseller,CUST-839047,iPhone 14 Plus,128GB/Pink,Pink,128,24,971510926428UUV,Credit Card,799.0,8.83,70.53,728.47,1,728.47,M. Das
ORD-00147,2025-07-15 22:29,Latin America,,Apple Reseller,Authorized Reseller,CUST-402055,iPhone 15 Plus,256GB/Black,Black,256,12,545688965076QKF,Credit Card,1033.85,10.38,107.29,926.56,1,926.56,L. Chen
ORD-00193,2025-07-17 12:28,Latin America,,Noon,Carrier,CUST-515313,iPhone 14,256GB/Starlight,Starlight,256,12,942912444985CGU,EMI,803.85,10.75,86.4,717.45,1,717.45,J. Park
ORD-00642,2025-07-17 18:20,India,Chennai,Amazon Online,Online,CUST-635701,iPhone 15 Plus,512GB/Blue,Blue,512,24,876469855566GCM,Credit Card,1168.7,10.66,124.54,1044.16,1,1044.16,D. Johnson
ORD-00876,2025-07-17 23:19,India,Surat,Lazada,Retail,CUST-474922,iPad Air (M2),1024GB/Green,Green,1024,12,769492837119QHD,Credit Card,868.55,7.5,65.16,803.39,2,1606.78,E. Brown
ORD-00299,2025-07-19 10:36,Africa,,Apple Store,Authorized Reseller,CUST-669297,iPhone 15 Pro Max,256GB/Green,Green,256,24,556527026514TWG,Net Banking,1378.85,13.05,179.88,1198.97,1,1198.97,M. Das
ORD-00233,2025-07-20 03:47,Oceania,,Best Buy,Authorized Reseller,CUST-678361,iPhone 15,256GB/Pink,Pink,256,24,129670008916WYE,Net Banking,918.85,5.67,52.1,866.75,1,866.75,M. Das
ORD-00974,2025-07-20 16:16,India,Mumbai,Apple Reseller,Retail,CUST-381600,iPad Pro 13,128GB/Starlight,Starlight,128,24,162571076744JLV,Credit Card,1299.0,6.34,82.42,1216.58,1,1216.58,D. Johnson
